189,2.55,882.45,267.45,37.5,0.0
189,2.55,882.5021386525481,267.0786422736626,5.213865254802396,-37.13577263373908
189,2.55,882.5566789938887,266.71057252186404,5.4540341340614775,-36.80697517985291
189,2.55,882.6151816466411,266.34563777453326,5.850265275244229,-36.49347473308003
189,2.55,882.6767486203393,265.98376734814826,6.156697369822587,-36.18704263850167
189,2.55,882.7412790809151,265.62480644196086,6.453046057578804,-35.89609061874336
189,2.55,882.8079611272661,265.26888335817443,6.668204635103357,-35.5923083786402
189,2.55,882.8783686878087,264.9158520110991,7.040756054253345,-35.30313470753449
189,2.55,882.9516024862165,264.56564690188907,7.323379840786156,-35.02051092100168
189,2.55,883.0275625578265,264.21812080195366,7.596007160995102,-34.75260999354057
189,2.55,883.1054432932589,263.87340167497445,7.7880735432374735,-34.47191269792149
189,2.55,883.1868313448035,263.53135005187573,8.13880515446215,-34.205162309870055
189,2.55,883.2708260320637,263.1919050644926,8.399468726016229,-33.94449873831597
189,2.55,883.3573282130076,262.85492644801667,8.650218094383685,-33.69786164758972
189,2.55,883.4455378283407,262.52054175804096,8.820961533311294,-33.43846899756935
189,2.55,883.5370537177017,262.1886179032432,9.151588936102064,-33.19238547977861
189,2.55,883.6309736867171,261.8590981280998,9.391996901538828,-32.95197751434184
189,2.55,883.7264022236711,261.53193585792417,9.542853695404979,-32.716227017561124
189,2.55,883.8249458410297,261.2070041837574,9.854361735861406,-32.493167416676144
189,2.55,883.9249530181397,260.88442293524486,10.00071771100197,-32.25812485125791
189,2.55,884.0280371495502,260.5640666931737,10.308413141049645,-32.03562420711975
189,2.55,884.1332940020673,260.2458831722091,10.525685251710346,-31.81835209645905
189,2.55,884.2406261360674,259.9297457823803,10.733213400005909,-31.613738982884676
189,2.55,884.3492435606174,259.6157809431156,10.861742455006938,-31.396483926463098
189,2.55,884.4607707964414,259.3038691676312,11.152723582398025,-31.191177548441665
189,2.55,884.5743018776619,258.9939612375434,11.35310812205846,-30.99079300878123
189,2.55,884.688937488121,258.6860182717207,11.463561045908149,-30.794296582267307
189,2.55,884.8063093707684,258.3799264775698,11.737188264732763,-30.609179415085208
189,2.55,884.9247625790168,258.0758038786459,11.845320824838334,-30.41225989239442
